Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
2dbf61f6-f461-4bc0-8892-333a03d6d82a,1913-02-23,1914-04-12,999-28-4334,,,,Conrad619,Becker968,,,,white,nonhispanic,M,Falmouth  Massachusetts  US,310 Pacocha Orchard Suite 84,Worcester,Massachusetts,Worcester County,01602,42.32179757266741,-71.85646192184639,25725.0,379.1199999999999
f51b821a-4c16-4ad3-bd61-2e967f798579,1973-09-15,,999-51-6692,S99923112,X42723943X,Mrs.,Kirstie385,Hermiston71,,Steuber698,M,white,nonhispanic,F,Mattapoisett  Massachusetts  US,126 Skiles Highlands,Taunton,Massachusetts,Bristol County,02780,41.890516724605845,-71.05690278969334,150242.73,16721.059999999998
527ec8d5-c7f6-4d0c-9d30-6aed1b11da8e,1922-03-05,1998-09-24,999-97-2578,S99945788,X55601376X,Mr.,Bradly656,Blanda868,,,M,asian,nonhispanic,M,Haverhill  Massachusetts  US,484 Ward Bay Suite 55,Worcester,Massachusetts,Worcester County,01603,42.21204341304954,-71.82165251819804,290354.74,32165.719999999998
bd612290-5bbf-4f0d-bea9-ec6705038821,1958-10-01,,999-11-6249,S99932272,X83057396X,Mrs.,Devona405,Romaguera67,,Considine820,M,white,hispanic,F,Fitchburg  Massachusetts  US,836 Zieme Promenade Unit 6,Boston,Massachusetts,Suffolk County,02210,42.29740460143061,-71.02154748878544,197944.11,18723.429999999997
b53c244f-9863-4253-9465-f5fc8ff66b38,1981-03-21,,999-28-2933,S99932596,X26501757X,Mrs.,Magdalena964,Reichert620,,Price929,M,white,nonhispanic,F,Lawrence  Massachusetts  US,814 Dibbert Way Suite 38,Wenham,Massachusetts,Essex County,,42.57526210853099,-70.90485403209692,896208.01,5318.639999999999
5e4c39a1-3084-4801-b4ac-6059148ba581,1925-01-15,2014-06-22,999-62-7238,S99946345,X50713992X,Mr.,Brett333,Lindgren255,,,M,asian,nonhispanic,M,Wakefield  Massachusetts  US,1006 Hackett Vista Suite 90,Boston,Massachusetts,Suffolk County,02126,42.252762163957314,-71.20669560415182,1827429.85,36826.68
52c42f91-de35-4959-b50c-7eac83721e62,1992-04-20,,999-29-4782,S99949915,X20522049X,Mr.,Morgan564,Wisoky380,,,S,white,nonhispanic,M,Boston  Massachusetts  US,742 Wuckert Ranch,Chester,Massachusetts,Hampden County,,42.25732743013292,-72.92729987575154,737886.8,2664.7999999999997
cc8359ed-3787-40be-bf7d-b74a4b5affc6,1911-09-18,2014-10-25,999-17-7344,S99972225,X89714826X,Mr.,Wilfred787,Beer512,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,589 Wehner Passage,Lowell,Massachusetts,Middlesex County,01854,42.64485776212195,-71.28389309510123,1452863.98,14229.64
6c84e2ed-3dd6-464c-800c-35c2d9c4f491,2004-09-04,,999-44-8527,,,,Carla633,Zúñiga630,,,,white,hispanic,F,Marigot  Saint Andrew Parish  DM,911 Walker Wall,Leominster,Massachusetts,Worcester County,,42.496619187936446,-71.76197980237414,316831.32,2638.16
77ba06ca-36f0-48aa-8a6d-bddd0923d425,1924-12-17,,999-35-9084,S99917493,X38980011X,Ms.,Lore422,Cronin387,,,S,white,nonhispanic,F,Cambridge  Massachusetts  US,276 Sipes Spur,Milton,Massachusetts,Norfolk County,,42.22555255296531,-71.07542318166855,437191.35,104775.09
f55024f0-5c1f-4c60-ad8d-2d006ffd5f34,1933-11-29,2012-05-31,999-38-6797,S99949981,X22781085X,Mr.,Lanny564,Koelpin146,,,M,asian,nonhispanic,M,Harvard  Massachusetts  US,888 Mills Route Unit 42,Worcester,Massachusetts,Worcester County,01545,42.317866327955,-71.82273156368802,288550.42,20010.41
892f1cca-f66c-4dac-bb0c-215421cc868a,1929-12-20,,999-60-2690,S99968908,X12693240X,Mr.,Craig656,VonRueden376,,,M,white,nonhispanic,M,Boston  Massachusetts  US,643 Bartoletti Knoll,Salem,Massachusetts,Essex County,01970,42.53959479102685,-70.84062269629577,88628.15,5033.88
2af58eea-7000-431e-bfa9-c2056531f158,1977-08-14,,999-10-1679,S99956067,X19432013X,Mr.,Cedrick207,Huel628,,,M,white,nonhispanic,M,Weston  Massachusetts  US,481 Stanton Trail,Tyngsborough,Massachusetts,Middlesex County,,42.67962344606396,-71.39058800238732,921704.18,3299.64
fa18daf3-60ab-4749-a5b0-d210d2bee862,2016-09-24,,999-24-5218,,,,Katrina8,Gleason633,,,,white,nonhispanic,F,Boston  Massachusetts  US,818 Fadel Pathway,Winthrop,Massachusetts,Suffolk County,,42.35847450873515,-70.92100209690096,84120.0,1559.08
57f22e85-e8df-435b-97f7-f0d588be17af,1911-09-18,1977-12-27,999-93-8165,S99962819,X36738784X,Mr.,Elbert916,Lind531,,,S,white,nonhispanic,M,Weymouth  Massachusetts  US,802 Buckridge Flat Suite 73,Lowell,Massachusetts,Middlesex County,,42.61895639149884,-71.29364703010086,1580942.41,19617.809999999994
64fa0e6a-eb6a-4549-b65e-69b31afa07bb,1984-01-23,,999-24-8038,S99934397,X23774269X,Mrs.,Karena692,Willms744,,Wisozk929,M,white,nonhispanic,F,Worcester  Massachusetts  US,696 Krajcik Corner Suite 93,Carver,Massachusetts,Plymouth County,,41.868282737124055,-70.74738631349513,839780.26,6601.039999999999
0d08b495-0b8a-48d6-b3bc-93f6b3d7a12c,1925-01-15,,999-41-6000,S99931574,X36318427X,Mr.,Cordell41,Yundt842,,,M,asian,nonhispanic,M,Boston  Massachusetts  US,524 McLaughlin Terrace Apt 88,Boston,Massachusetts,Suffolk County,02120,42.27142649850638,-71.06190038297699,1595011.15,29363.13
fb65a36a-5bc4-4e46-96e4-65996ad4e09f,2017-05-14,,999-51-9145,,,,Marie754,Okuneva707,,,,black,nonhispanic,F,Framingham  Massachusetts  US,752 Hansen Bridge,Boston,Massachusetts,Suffolk County,02163,42.394242879752376,-71.04404862165009,56100.0,1291.6
26933f9c-58c1-417b-b531-a01e4d64fe2c,1961-09-05,,999-65-2626,S99999877,X38442258X,Mrs.,Rosalia943,Montaño969,,Mejía318,M,white,hispanic,F,Juarez  Chihuahua  MX,718 O'Reilly Mill,Worcester,Massachusetts,Worcester County,01607,42.26624119429699,-71.80492732922262,36094.12,2459.9499999999994
f9b55352-b46e-4dae-9e97-4f08c2f3b8d8,1933-11-29,2018-05-24,999-65-9802,S99923025,X13181502X,Mr.,Winford225,Rowe323,,,S,asian,nonhispanic,M,Boston  Massachusetts  US,828 Kuhlman Trafficway,Worcester,Massachusetts,Worcester County,01607,42.19814271126123,-71.80961110715903,319228.14,8091.299999999999
198461b5-469c-45bb-bf4c-2893ef452a91,1982-03-16,,999-67-8739,S99944084,X49039851X,Mrs.,Farrah946,Langosh790,,Bode78,M,white,nonhispanic,F,Seekonk  Massachusetts  US,699 Kautzer Ramp Apt 61,Plainville,Massachusetts,Norfolk County,,42.01151088554971,-71.3836989561419,762738.63,15409.509999999997
a0643659-1969-4009-bf8e-069398f5003f,1995-07-11,,999-21-1335,S99921602,X4526401X,Ms.,Chelsea317,Miller503,,,,white,nonhispanic,F,Boston  Massachusetts  US,539 Rolfson Track Apt 22,Dedham,Massachusetts,Norfolk County,02026,42.22917347092524,-71.26394971319716,37239.149999999994,0.0
73c30a1e-613a-44d0-9e33-a8ef9e97109f,1985-08-12,,999-30-6501,S99923715,X35474913X,Mr.,Adán600,Rosado690,,,M,white,hispanic,M,Santo Domingo  National District  DO,696 Eichmann Meadow,Springfield,Massachusetts,Hampden County,01106,42.09498885919984,-72.59770639846677,58070.18,6679.57
10311b9c-6974-4c59-b610-778f81deac61,1970-01-03,,999-89-5433,S99943333,X6741032X,Mr.,Hosea56,Bartell116,,,S,white,nonhispanic,M,Milton  Massachusetts  US,378 Schiller Street Apt 18,Bedford,Massachusetts,Middlesex County,01730,42.46447430979342,-71.27319170618954,1206739.31,3803.81
7df35793-5bcd-4726-a341-a5d9f4327905,2008-05-27,,999-37-3301,,,,Lorenzo669,Lesch175,,,,white,nonhispanic,M,Harwich  Massachusetts  US,1011 Jacobson Common,Nantucket,Massachusetts,Nantucket County,,41.27712305273215,-70.06805342374362,238182.37,2681.52
a70e2f3a-1949-4535-b3d4-be9f424c4e68,1988-11-26,,999-30-3373,S99971331,X16348754X,Ms.,Louvenia131,Hayes766,,,S,white,nonhispanic,F,Milford  Massachusetts  US,406 Osinski Village,Marblehead,Massachusetts,Essex County,,42.48101127118053,-70.87668915206045,713393.8099999999,6449.999999999999
94bc3bbf-9a0c-41f8-90ae-256afa4fdfd0,2016-04-10,,999-92-6516,,,,Jacquelin132,Moen819,,,,white,nonhispanic,F,Hamburg  Hamburg  DE,961 Trantow Skyway,Holyoke,Massachusetts,Hampden County,01040,42.22640547795004,-72.6363969937468,23437.46,645.8
eb6355db-a980-4eb5-82e4-8b72356f1bf8,2002-02-09,,999-87-8395,S99967936,,,Bunny174,Kub800,,,,white,nonhispanic,F,South Hadley  Massachusetts  US,132 Kuhic Landing Suite 68,Kingston,Massachusetts,Plymouth County,,41.967972533177935,-70.70618830775373,414927.18,3168.9199999999996
668f247b-19e7-4202-b329-2437cf072234,2018-03-27,,999-99-4668,,,,Jermaine675,Upton904,,,,white,hispanic,M,Beverly  Massachusetts  US,326 Schaden Ferry,Dedham,Massachusetts,Norfolk County,02026,42.24972701090447,-71.22739099699174,39825.0,1195.7599999999998
ff7af28b-bff7-4b72-b8f0-d0c7f51fc9e6,2016-11-30,,999-13-9794,,,,Andera917,McKenzie376,,,,black,nonhispanic,F,Waltham  Massachusetts  US,233 Kuhn Drive Suite 67,Revere,Massachusetts,Suffolk County,02151,42.417188730406195,-70.99587144689055,68795.86,3135.2599999999998
d30e5c73-8a2c-46bf-9320-a7aecf77685c,2018-05-31,,999-64-5827,,,,Samella245,Wilkinson796,,,,white,nonhispanic,F,Fitchburg  Massachusetts  US,706 Stokes Crossing,New Bedford,Massachusetts,Bristol County,,41.68509475728527,-71.0536981289579,22395.899999999998,645.8
cdd1864f-2c73-47e7-8cc2-ab9e020a8867,1978-07-12,,999-51-3343,S99963686,X42562657X,Mr.,Cristobal567,Puga7,,,S,white,hispanic,M,Santiago de los Caballeros  Santiago  DO,549 Skiles Corner,Boston,Massachusetts,Suffolk County,02127,42.28121626246527,-71.13343414191579,951497.48,3367.16
2867044a-af88-4c50-b7de-38a57026f144,2006-05-10,,999-25-6303,,,,Kina737,Reichel38,,,,white,nonhispanic,F,Boston  Massachusetts  US,283 Wolf Bypass,North Adams,Massachusetts,Berkshire County,,42.72943211794368,-73.08289092419938,346904.11,3256.48
786674a2-76f1-4f98-99d5-86eaa05c5b54,1911-09-18,2001-04-06,999-32-4208,S99958103,X75418051X,Mr.,Jayson808,Goldner995,,,M,white,nonhispanic,M,Weymouth  Massachusetts  US,613 Baumbach Plaza,Lowell,Massachusetts,Middlesex County,01851,42.66880759784771,-71.28035185643705,1660459.1400000001,17488.51
1b0d8ada-b23f-4d38-a6e1-84072fa915af,1933-11-29,,999-30-8188,S99922082,X55468019X,Mr.,Nolan344,Botsford977,,,M,asian,nonhispanic,M,Randolph  Massachusetts  US,861 Sawayn Extension Apt 79,Worcester,Massachusetts,Worcester County,01583,42.24700540389394,-71.76295080196324,334202.68,10690.1
f58f3e76-c8ea-4586-8aad-883cf0edc784,1956-04-04,2011-10-23,999-53-8506,S99973458,X10482415X,Mr.,Mel236,Doyle959,,,S,white,nonhispanic,M,Brockton  Massachusetts  US,373 Mosciski Fork Apt 90,Attleboro,Massachusetts,Bristol County,,41.89587971639342,-71.29698164336111,1341629.78,4817.04
eff594f7-c1a6-4dec-96dc-82217258d8d1,1971-12-11,,999-53-7253,S99913883,X31897782X,Mr.,Blair400,Grady603,,,M,white,nonhispanic,M,Pittsfield  Massachusetts  US,828 Bode Divide,West Springfield,Massachusetts,Hampden County,01089,42.156652976380734,-72.67816585369029,1044760.59,4225.589999999999
648cfb8e-b116-4bdb-86c1-e5f651f0ca34,1960-07-19,,999-62-3091,S99981118,X33273201X,Mr.,Ervin886,Grady603,,,M,black,hispanic,M,Revere  Massachusetts  US,699 Bernier Extension,Boston,Massachusetts,Suffolk County,02199,42.29585047002556,-71.06165375219658,1578574.06,4293.84
4eca2d10-4497-489a-bee8-91202121745a,1950-06-20,,999-74-3082,S99958174,X15094587X,Mr.,Ezequiel972,Marquardt819,,,M,white,nonhispanic,M,Beverly  Massachusetts  US,594 Berge Dam Apt 39,Sharon,Massachusetts,Norfolk County,,42.13227925985054,-71.15617701877767,1426882.98,8178.959999999999
bca91ca3-cb63-47a8-91b8-f4a6982e6601,2001-08-21,,999-91-9694,S99974996,,Ms.,Svetlana462,Marquardt819,,,,white,nonhispanic,F,Wrentham  Massachusetts  US,363 Olson Highlands Unit 74,Falmouth,Massachusetts,Barnstable County,,41.551029213087226,-70.61656661098719,380515.07,3135.56
c6c14667-f6ab-47cd-b01c-17beca094151,2014-10-24,,999-92-7917,,,,Efren426,Walter473,,,,white,nonhispanic,M,Boston  Massachusetts  US,560 Lakin Port,Hull,Massachusetts,Plymouth County,,42.3335417334763,-70.90239314200527,122181.05,2044.8799999999999
55d44928-36c3-45fc-a70d-4164ae7091b1,1983-11-19,,999-12-5151,S99945714,X46698659X,Mr.,Hobert364,Lynch190,,,M,black,hispanic,M,Fall River  Massachusetts  US,1051 Lynch Skyway Suite 19,Boston,Massachusetts,Suffolk County,02111,42.333656780722364,-71.06302303744694,743377.77,2513.8799999999997
6f2eed9f-5579-4177-b300-300434da92c6,1956-04-04,,999-41-8818,S99914537,X24252944X,Mr.,Gaston250,Reinger292,,,M,white,nonhispanic,M,Peabody  Massachusetts  US,525 Ferry Bridge Apt 52,Attleboro,Massachusetts,Bristol County,02861,41.89571405583766,-71.31988267495238,1613285.38,6649.44
0f0b2c46-a94c-460c-8649-15b5bfa824ee,1911-09-18,,999-98-8630,S99997843,X65588494X,Mr.,Brendan864,Conroy74,,,S,white,nonhispanic,M,Saugus  Massachusetts  US,144 Yundt Passage Unit 67,Lowell,Massachusetts,Middlesex County,,42.64448467550309,-71.36472839522551,1622508.32,13360.039999999999
51852b4d-c51a-4978-bfaf-5869d2088feb,1936-12-16,,999-30-4174,S99977235,X36208480X,Mr.,Haywood675,Grimes165,,,M,white,nonhispanic,M,Rockland  Massachusetts  US,373 Lehner Underpass,Franklin,Massachusetts,Norfolk County,02038,42.065837102199666,-71.38771488561949,1790535.84,13572.92
d710d1f4-05e6-4a3b-83ff-c2a7e65d3787,1985-08-03,1991-10-24,999-96-1741,,,,Wilda367,Kuhlman484,,,,white,nonhispanic,F,Dracut  Massachusetts  US,542 Ondricka Lodge Apt 87,Billerica,Massachusetts,Middlesex County,,42.56846866218886,-71.25923758962053,153774.16,1539.8399999999997
cc6f54ec-fe44-480b-a779-e3b9cf6c825e,1988-09-23,,999-97-9344,S99961639,X15998168X,Mrs.,Sue491,Gleason633,,Streich926,M,white,nonhispanic,F,Wales  Massachusetts  US,999 O'Keefe Light Suite 60,Millis,Massachusetts,Norfolk County,,42.13754053130209,-71.36066084231163,722001.19,10799.07
759e4647-1b14-4b1b-a0d9-05f6581cd48e,2018-03-18,,999-28-6637,,,,Gianna370,McClure239,,,,white,nonhispanic,F,South Hadley  Massachusetts  US,321 Schinner Walk,Topsfield,Massachusetts,Essex County,01983,42.6664167293504,-70.98736085977293,41484.67,1087.4399999999998
88ae51c9-7992-4b85-9737-485cc6781066,1967-11-10,,999-60-8638,S99919397,X40787263X,Mrs.,Latoria810,Mohr916,,Lemke654,M,white,nonhispanic,F,Eastham  Massachusetts  US,287 Weissnat Dale Suite 64,Randolph,Massachusetts,Norfolk County,,42.157310667738386,-71.03075933916067,1282306.58,6479.399999999999
7765798d-3b38-438e-a4c3-721225327415,1985-08-03,,999-31-2353,S99930212,X11501235X,Mrs.,Iraida50,Aufderhar910,,Dickens475,M,white,nonhispanic,F,Fall River  Massachusetts  US,785 Windler View Apt 7,Billerica,Massachusetts,Middlesex County,,42.604172865018356,-71.25055467986094,704397.44,9604.349999999999
e80dd435-4fb8-4e9b-9dd4-0cb4121ff2e9,1948-12-21,,999-43-4084,S99997101,X419487X,Mrs.,Marth98,Johns824,,Labadie908,M,white,nonhispanic,F,Harvard  Massachusetts  US,1026 Ward Flat Unit 64,Milford,Massachusetts,Worcester County,01757,42.12878297897614,-71.50978282020161,1511406.66,12636.919999999998
f302f05e-38e7-4353-94cc-d0970eba727f,2000-04-20,,999-48-8328,S99981431,,Mr.,Abel832,Connelly992,,,,white,nonhispanic,M,Chelsea  Massachusetts  US,314 Rutherford Stravenue,Northbridge,Massachusetts,Worcester County,,42.16055667963536,-71.66256784371895,458996.58999999997,7250.959999999999
9d29bd19-9f3d-440c-8cab-d156213f686d,2000-02-09,,999-95-5031,S99945694,,Mr.,Dexter530,Sporer811,,,,white,nonhispanic,M,Ashby  Massachusetts  US,399 Funk Track Suite 7,Brookline,Massachusetts,Norfolk County,02215,42.32313118637208,-71.1770752173621,410169.03,2988.08
47120f47-320d-4042-9cc9-487d86d84ab0,1972-02-14,,999-27-2209,S99945495,X45956565X,Mr.,Rhett759,Rohan584,,,M,white,nonhispanic,M,Adams  Massachusetts  US,1032 O'Connell Mall,Newton,Massachusetts,Middlesex County,02465,42.295431525963394,-71.20768015490174,1040832.43,3608.1499999999996
292c03bf-b0d6-4866-a1a6-82e3c131ff96,1963-01-20,,999-55-9976,S99982556,X83200236X,Mrs.,Gearldine455,Wolf938,,Schaden604,M,white,nonhispanic,F,Danvers  Massachusetts  US,662 Paucek Mill,Framingham,Massachusetts,Middlesex County,,42.30650625611773,-71.39486685633449,1258286.28,7882.5999999999985
20f11a39-e9c7-4c6a-b7e6-4384b39e0911,2009-09-20,,999-63-4897,,,,Noble66,Frami345,,,,white,nonhispanic,M,Wilbraham  Massachusetts  US,760 Leuschke Annex,Peabody,Massachusetts,Essex County,01960,42.569642131006994,-71.01515326678529,225488.04,2779.0
6d06d1fa-c76f-4fba-90f2-b8be9b1ecc4d,1949-03-31,,999-95-1799,S99949145,X74910844X,Mr.,Dominic463,Bashirian201,,,M,white,nonhispanic,M,Needham  Massachusetts  US,1090 Hauck Esplanade Apt 1,Longmeadow,Massachusetts,Hampden County,,42.07629570681641,-72.59096897982926,1784187.4400000002,46715.789999999986
05dc3e03-83e2-4287-8164-5e0e78a99769,1974-04-18,,999-40-5812,S99936233,X61287278X,Mr.,James276,Gottlieb798,,,S,white,nonhispanic,M,North Attleborough  Massachusetts  US,255 Mueller Throughway,Northfield,Massachusetts,Franklin County,01360,42.70619588216109,-72.46670736899834,47986.07,0.0
ea0b7d6d-8042-488b-b84f-f32582657866,1911-08-15,1980-03-22,999-70-9369,S99932305,X57876691X,Mr.,Sal878,Fahey393,,,M,white,nonhispanic,M,New Bedford  Massachusetts  US,1049 Strosin Port,Amesbury,Massachusetts,Essex County,,42.833497781953135,-70.96138890965166,1440220.8900000001,29548.469999999998
aee8685c-d40a-46b1-bf75-0100dcf2bd89,2008-06-15,,999-14-9681,,,,Bella510,Renner328,,,,white,nonhispanic,F,Boston  Massachusetts  US,1016 Shields Light,New Bedford,Massachusetts,Bristol County,02743,41.65573586732133,-70.97538599425569,266857.4,3174.7999999999997
b3bda278-26be-439e-8f6b-42e5d8573cbc,1968-04-07,,999-23-1489,S99990963,X27838314X,Mrs.,Shira43,Torp761,,Sipes176,M,white,nonhispanic,F,Braintree  Massachusetts  US,876 Gusikowski Manor Apt 96,Peabody,Massachusetts,Essex County,01940,42.503250179699045,-71.05363463717227,1114340.47,15280.199999999997
20f383cf-32df-434e-8dac-1306df6f98a7,1971-01-24,,999-37-9779,S99928180,X59269834X,Mrs.,Edyth30,Stracke611,,Bins636,M,white,nonhispanic,F,New Bedford  Massachusetts  US,384 Bogisich Dale,Belchertown,Massachusetts,Hampshire County,,42.31486374151029,-72.40313219046148,1049023.57,6513.519999999999
171d416d-7537-45a4-9242-c2004e47c2bc,1973-04-17,,999-30-3888,S99978295,X78102496X,Mr.,Arron144,Hamill307,,,M,black,nonhispanic,M,Plymouth  Massachusetts  US,261 McCullough Haven,Boston,Massachusetts,Suffolk County,02127,42.29275364770136,-71.06904628327655,36755.46,295.79999999999995
1f960f65-5dbd-4c55-b6b6-f6859f432e20,1956-07-07,1982-04-10,999-64-1009,S99970224,X55103198X,Ms.,Blanca837,Bueno515,,,,white,hispanic,F,Mexico City  Mexico City  MX,290 O'Conner Union,Plymouth,Massachusetts,Plymouth County,,41.882538332883854,-70.66524714906691,536822.3200000001,3418.7599999999998
89021b5e-5db6-4da3-8d47-cf840ac579c9,1982-04-15,,999-98-1457,S99972797,X75229400X,Mr.,Andrew29,Trantow673,,,S,asian,nonhispanic,M,Groton  Massachusetts  US,232 Kiehn Boulevard Unit 26,Boston,Massachusetts,Suffolk County,02210,42.355962198326104,-71.07071740590803,130031.99,84544.73
fa43e014-8e8f-4007-8006-9607067a64a9,1969-01-31,,999-84-9837,S99967779,X52113219X,Ms.,Melina208,Zieme486,,,S,white,nonhispanic,F,Plymouth  Massachusetts  US,556 Larson Port Apt 54,Lexington,Massachusetts,Middlesex County,02421,42.41243476016007,-71.28292586634882,1241514.1,8153.439999999999
e77dae5c-f27a-4810-b9e1-a8c7e2d375fe,1911-08-15,1974-09-01,999-94-5627,S99961686,X78678341X,Mr.,Myles862,Wunsch504,,,M,white,nonhispanic,M,Westford  Massachusetts  US,770 Gleason Trailer,Amesbury,Massachusetts,Essex County,,42.84473035201703,-70.97053940805776,1450245.95,4791.96
69a960ed-97cd-4b5e-8dc0-390f242e96ac,1961-09-07,,999-64-7485,S99978114,X83636385X,Mr.,Jaime666,Delafuente833,,,M,white,hispanic,M,Ponce  Puerto Rico  PR,790 Altenwerth Trafficway,West Springfield,Massachusetts,Hampden County,01089,42.13420199583742,-72.64581078175436,1552458.81,4164.679999999999
7bb53b3e-aacc-4af8-9dae-568f161ded0e,1989-10-21,,999-35-4097,S99950176,X32640192X,Mrs.,Florentina22,Zemlak964,,Hahn503,M,white,nonhispanic,F,Lincoln  Massachusetts  US,500 Padberg Hollow,Duxbury,Massachusetts,Plymouth County,02332,42.01199602131524,-70.74516352950496,730837.77,7245.329999999999
02ed1b25-4f82-41cb-9875-dd3384c794f0,1995-09-13,,999-19-9723,S99959644,X20067358X,Mr.,Adolph80,Turcotte120,,,,white,nonhispanic,M,Yarmouth  Massachusetts  US,481 Rippin Mews Apt 2,Amherst,Massachusetts,Hampshire County,,42.31641577894933,-72.48804866629145,530975.15,5185.749999999999
a7277fd8-680e-474a-8bde-9bbb2d19fe25,1956-07-07,,999-79-4178,S99921823,X30069443X,Mrs.,Isabel214,Camarillo982,,Villalobos491,M,white,hispanic,F,Caracas  Capital District  VE,1082 Raynor Harbor,Plymouth,Massachusetts,Plymouth County,02360,41.91144377433629,-70.59555989773024,1272301.78,20346.709999999995
a90064d8-4a43-4b48-a980-3421f0c28132,1943-12-03,2016-06-24,999-79-7419,S99952907,X53497334X,Mrs.,Digna973,Wisozk929,,Harris789,M,white,nonhispanic,F,Marblehead  Massachusetts  US,766 Hamill Vista,Bridgewater,Massachusetts,Plymouth County,,41.95875045214911,-70.98030743275096,1538888.69,11733.009999999998
38960a82-3e6b-40a8-a02f-3d5e0d90a626,2009-08-22,,999-42-6437,,,,Cecil300,Torp761,,,,white,nonhispanic,M,Malden  Massachusetts  US,1060 Collins Parade,Woburn,Massachusetts,Middlesex County,01801,42.49181286545594,-71.18299092531257,227362.38,2833.16
6f884121-0777-4489-b207-7d070e440c77,1974-03-14,,999-94-7949,S99910453,X58396983X,Mrs.,Bong390,Marquardt819,MD,Harvey63,M,white,nonhispanic,F,Brockton  Massachusetts  US,465 Champlin Passage,Boston,Massachusetts,Suffolk County,02108,42.390892153168856,-71.01977669604636,924692.31,11524.409999999998
b06b4265-a493-47ba-b95d-3e411fb9bb09,1939-07-07,,999-62-6158,S99940839,X53094843X,Mrs.,Ena816,Wolff180,,Macejkovic424,M,white,nonhispanic,F,Milford  Massachusetts  US,480 Altenwerth Ferry,Malden,Massachusetts,Middlesex County,02155,42.44440138762652,-71.07711904255522,961861.27,9868.97
69f6862c-149c-4a55-a533-b98c07bb6775,1911-08-15,1989-05-20,999-84-5237,S99972806,X85821802X,Mr.,Rory188,Bauch723,,,M,white,nonhispanic,M,Salem  Massachusetts  US,1099 Orn Mews,Amesbury,Massachusetts,Essex County,01913,42.886610804247205,-70.99638633426767,1529086.49,7179.29
e8b058f2-7854-4dfb-8698-326daf4d9507,1911-08-15,1912-08-09,999-33-1783,,,,Damien170,Wisoky380,,,,white,nonhispanic,M,Norwell  Massachusetts  US,189 Bergstrom Overpass Unit 44,Amesbury,Massachusetts,Essex County,01913,42.81576442273506,-70.99991954733879,23930.32,379.1199999999999
65a79f50-037c-4bc9-aa98-8303851694c9,1998-05-05,,999-63-6280,S99975204,X14119086X,Mr.,Gene733,Becker968,,,,white,nonhispanic,M,Boston  Massachusetts  US,806 Predovic Orchard Unit 52,Chicopee,Massachusetts,Hampden County,01020,42.152527257154325,-72.56473269289339,576958.98,2994.7999999999997
038bc7cd-bb48-4df2-a5af-4c15938d8c33,1984-10-03,,999-41-8705,S99960099,X46411818X,Mr.,Isaias604,Barrows492,,,M,black,nonhispanic,M,Northborough  Massachusetts  US,185 Skiles Road Apt 34,Boston,Massachusetts,Suffolk County,02114,42.260004523489265,-71.14037478567123,108806.91,3760.54
6704377b-9df7-4e73-8169-f27273bac1cb,1975-03-13,,999-11-7586,S99919250,X20297980X,Mrs.,Tabitha433,Monahan736,,Pollich983,M,white,nonhispanic,F,Cambridge  Massachusetts  US,514 Harvey Approach Unit 17,Framingham,Massachusetts,Middlesex County,,42.27175644508333,-71.40778029173346,1077197.94,10872.32
3bec86bf-1ede-40e7-873e-7c8d4961493f,1960-06-18,,999-17-8245,S99958071,X55317400X,Mrs.,Hoa730,Schaefer657,,Littel644,M,white,nonhispanic,F,Lynn  Massachusetts  US,517 Rath Terrace,South Hadley,Massachusetts,Hampshire County,,42.24159446053524,-72.62570672578542,851126.21,4282.919999999999
7c0957fb-58d8-45b2-9f0c-06fc756ba91a,1943-12-03,,999-81-4613,S99971565,X5260519X,Mrs.,Dominque770,Bode78,,Spencer878,M,white,nonhispanic,F,Bridgewater  Massachusetts  US,1023 Langworth Terrace Suite 4,Bridgewater,Massachusetts,Plymouth County,02324,42.004044701015395,-70.98451373123206,1643538.33,13391.0
912498d7-f97b-4ebb-9f6c-b221acaea2b2,1956-06-23,,999-35-5988,S99918536,X57167471X,Ms.,Hyun970,Blick895,,,S,white,nonhispanic,F,Plymouth  Massachusetts  US,1058 Metz Lodge Unit 26,Belmont,Massachusetts,Middlesex County,02478,42.36883214941084,-71.21256392211714,1570830.61,7975.159999999999
703f97c1-43c5-4c15-96aa-dc45e70afaec,1964-08-01,,999-24-7920,S99967390,X11464813X,Mrs.,Christa452,Weissnat378,PhD,Schoen8,M,white,nonhispanic,F,Boston  Massachusetts  US,840 Abernathy Frontage road,Norwood,Massachusetts,Norfolk County,02062,42.19266552566693,-71.14621584167874,1285904.03,6619.399999999999
29731d00-ef2a-4ed0-b2d2-653b24683282,2015-08-24,,999-97-8560,,,,Warner493,Farrell962,,,,white,nonhispanic,M,Hampden  Massachusetts  US,619 O'Connell Avenue Unit 97,Hopkinton,Massachusetts,Middlesex County,,42.21032281536354,-71.54894372570395,119201.98,1679.08
